"CODE","INVEST_TOT","NOWAGE","REQ_H","REQ_M","REQ_EDU","REQ_R","REQ_ETC","FO_H","FO_M","FO_EDU","FO_R","FO_ETC"
"28520807",86,54,80,28,43,22,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"71611749",93,22,18,40,77,11,21,0.193548387096774,0.43010752688172,0.0940860215053763,0.0940860215053763,0.188172043010753
"75360398",245,30,105,27,82,3,57,0.430125960956193,0.110204081632653,0.221341636827319,0.0169866837565152,0.221341636827319
"55056938",110,55,86,51,27,14,7,0.409659090909091,0.292613636363636,0.117045454545455,0.117045454545455,0.0636363636363636
"44842795",232,37,194,0,45,22,0,0.586396102360342,0,0.167541743531526,0.0948275862068965,0
"34952170",230,40,69,44,63,4,0,0.3,0.191304347826087,0.478958668813741,0.0173913043478261,0
"73231871",9,46,112,0,35,27,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"51054691",155,47,80,175,64,1,44,0.434677419354839,0.310483870967742,0.124193548387097,0.00645161290322581,0.124193548387097
"55713173",281,45,63,0,53,14,0,0.224199288256228,0,0.574744079785598,0.0498220640569395,0
"25115725",222,50,0,41,27,-23,0,0,0.184684684684685,0.121621621621622,-0.103603603603604,0.547297297297297
"33010447",211,33,0,107,0,10,0,0,0.579149844947633,0,0.0473933649289099,0
"81902220",227,35,67,0,64,15,0,0.295154185022026,0,0.487531951922554,0.066079295154185,0
"33365188",85,35,39,0,31,13,0,0.458823529411765,0,0.1949709513435,0.1949709513435,0
"32077760",134,51,7,43,0,-11,0,0.0522388059701493,0.32089552238806,0,-0.082089552238806,0.659572507831214
"68192072",107,37,58,0,0,22,10,0.542056074766355,0,0,0.20947545432709,0.0972339030053204
"82131704",224,52,52,44,35,17,0,0.232142857142857,0.196428571428571,0.483190035273369,0.0758928571428571,0
"83696616",42,27,26,66,82,17,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"75888613",126,32,0,75,334,21,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"84077866",286,33,0,34,63,14,28,0,0.118881118881119,0.5830311663645,0.048951048951049,0.0979020979020979
"27560424",119,53,27,0,82,28,60,0.226890756302521,0,0.231982916623439,0.231982916623439,0.231982916623439
"79681352",56,54,0,0,0,31,0,0,0,0,0.209876543209877,0
"54937687",246,22,59,0,224,9,0,0.239837398373984,0,0.414935260463716,0.0365853658536585,0
"92861206",69,30,12,0,42,18,45,0.173913043478261,0,0.249642154231526,0.249642154231526,0.249642154231526
"78706715",122,26,120,0,51,15,0,0.564522476331827,0,0.161292136094808,0.122950819672131,0
"45532870",214,54,53,0,64,-65,0,0.522074348225265,0,0.630429401630509,-0.303738317757009,0
"71731320",153,29,11,27,51,13,0,0.0718954248366013,0.176470588235294,0.654320987654321,0.0849673202614379,0
"52400769",323,20,38,0,80,5,38,0.117647058823529,0,0.551695141994419,0.0154798761609907,0.117647058823529
"68726145",41,40,70,19,45,18,7,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"59067602",43,39,0,43,0,26,0,0,0.447530864197531,0,0.179012345679012,0
"74576192",141,34,0,0,37,7,32,0,0,0.265792820945045,0.0628123800005813,0.226950354609929
"72520369",87,44,17,28,82,-2,0,0.197824405659094,0.32183908045977,0.519236644712476,-0.0512458098436856,0
"81939729",165,32,61,0,0,22,0,0.36969696969697,0,0,0.133333333333333,0.246969696969697
"28258230",137,35,16,134,36,22,140,0.116788321167883,0.401459854014599,0.160583941605839,0.160583941605839,0.160583941605839
"68130429",252,40,361,29,36,7,0,0.699098195542277,0.115079365079365,0.143921982788286,0.0295547775777267,0
"27185286",97,37,30,0,33,25,0,0.309278350515464,0,0.269743540791651,0.269743540791651,0
"43760829",63,37,480,0,0,22,36,0.540123456790123,0,0,0.154320987654321,0.154320987654321
"17245335",210,54,177,0,64,-5,0,0.678669410150892,0,0.193905545757398,-0.0238095238095238,0
"31703940",111,52,0,48,112,25,29,0,0.385802469135802,0.154320987654321,0.154320987654321,0.154320987654321
"67103457",125,31,7,0,112,13,0,0.056,0,0.688765432098765,0.104,0
"38423923",245,50,0,0,33,28,77,0,0,0.13469387755102,0.114285714285714,0.306575963718821
"33259145",172,44,0,0,64,21,0,0,0,0.272968705139248,0.122093023255814,0
"54364892",186,39,0,36,64,7,6,0,0.193548387096774,0.585324571883712,0.0376344086021505,0.032258064516129
"89948860",75,42,50,0,82,26,39,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"43154987",50,41,12,81,36,18,25,0.24,0.345454545454545,0.138181818181818,0.138181818181818,0.138181818181818
"16007264",148,31,0,0,0,21,0,0,0,0,0.141891891891892,0.0679846513179847
"95816910",254,32,0,120,112,6,23,0,0.473871660052059,0.255577730425368,0.0287648605189765,0.0905511811023622
"97224165",98,31,52,36,0,18,10,0.432098765432099,0.308641975308642,0,0.123456790123457,0.123456790123457
"78811732",85,54,0,51,112,2,0,0,0.51890756302521,0.207563025210084,0.0235294117647059,0
"53481394",156,29,132,31,43,5,35,0.489510489510489,0.198717948717949,0.13986013986014,0.032051282051282,0.13986013986014
"66042901",104,32,0,0,217,8,0,0,0,0.318138651471985,0.0769230769230769,0
"30633242",239,39,44,0,80,16,15,0.184100418410042,0,0.609031974792086,0.0669456066945607,0.0627615062761506
"4699672",263,34,0,0,112,23,34,0,0,0.338825517532742,0.0874524714828897,0.129277566539924
"51364504",338,27,77,0,104,6,0,0.227810650887574,0,0.603203301921251,0.0177514792899408,0
"92736079",197,43,94,96,34,-9,0,0.477157360406091,0.400010662869564,0.160004265147826,-0.0495179674358272,0
"87361629",149,28,115,154,43,7,38,0.416946308724832,0.297818791946309,0.119127516778523,0.0469798657718121,0.119127516778523
"68281752",58,51,0,235,0,-101,0,0,2.36792252022137,0,-1.74137931034483,0
"38287513",49,25,99,0,0,16,0,0.583333333333333,0,0,0.166666666666667,0
"64774374",76,46,26,0,63,32,165,0.342105263157895,0,0.193578081004982,0.193578081004982,0.193578081004982
"77765145",248,48,8,0,173,26,0,0.032258064516129,0,0.711668657905217,0.104838709677419,0
"47223274",179,36,19,58,35,6,70,0.106145251396648,0.324022346368715,0.196526336795012,0.049034542111105,0.279678499448525
"6162671",170,24,263,29,36,10,0,0.649402027138815,0.170588235294118,0.108233671189803,0.059430387364919,0
"41942235",84,25,0,0,0,1,0,0,0,0,0.0119047619047619,0.197971781305115
"31934208",242,49,80,0,0,-35,11,0.330578512396694,0,0,0.0351028286335593,0.437629545613967
"486118",258,31,35,0,33,19,20,0.135658914728682,0,0.127906976744186,0.0736434108527132,0.508110824002297
"99799738",202,35,97,62,35,19,0,0.454958181647299,0.306930693069307,0.129988051899228,0.0957773943718204,0
"35393560",248,33,0,6,82,14,41,0,0.0241935483870968,0.512080180538962,0.0564516129032258,0.256040090269481
"35975118",13,52,0,0,173,21,0,0,0,0.197530864197531,0.197530864197531,0
"10333365",73,40,8,0,221,24,85,0.10958904109589,0,0.271083488358983,0.271083488358983,0.271083488358983
"41163738",185,46,0,49,145,14,0,0,0.264864864864865,0.409459459459459,0.0756756756756757,0
"47672694",137,33,49,0,67,20,0,0.357664233576642,0,0.345115797062269,0.145985401459854,0
"63770265",3,22,13,0,112,2,62,0.481481481481481,0,0.0802469135802469,0.0802469135802469,0.160493827160494
"41988487",289,33,61,40,173,22,5,0.211072664359862,0.13840830449827,0.557093425605536,0.0761245674740484,0.0173010380622837
"2822872",177,31,64,0,31,8,25,0.361581920903955,0,0.285675985711296,0.0451977401129944,0.230383859444594
"28016368",13,37,95,0,64,25,0,0.540123456790123,0,0.154320987654321,0.154320987654321,0
"60058948",295,36,0,59,0,14,39,0,0.2,0,0.0474576271186441,0.370338983050847
"76968857",276,40,0,0,25,13,24,0,0,0.0905797101449275,0.0471014492753623,0.330917874396135
"96707533",139,36,43,0,64,-1,0,0.399387841415304,0,0.460431654676259,-0.0110540639927972,0
"44739608",87,53,174,45,82,9,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"80880951",151,24,40,46,64,13,90,0.264900662251656,0.304635761589404,0.113844334055067,0.0889305739937405,0.227688668110133
"24669193",163,22,0,0,63,15,94,0,0,0.101012396172587,0.0920245398773006,0.202024792345174
"90600833",309,31,16,180,35,2,0,0.0517799352750809,0.801569176501872,0.113268608414239,0.0210366007964619,0
"84453921",126,49,0,0,98,28,71,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"36905286",273,44,11,24,31,16,0,0.0402930402930403,0.0879120879120879,0.113553113553114,0.0586080586080586,0.687288020621354
"9756391",322,22,75,36,43,14,0,0.232919254658385,0.111801242236025,0.599455563223679,0.0434782608695652,0
"72211413",11,23,46,0,36,13,51,0.481481481481481,0,0.0802469135802469,0.0802469135802469,0.160493827160494
"13819039",248,28,123,99,77,12,0,0.46963361210673,0.335452580076236,0.134181032030494,0.0483870967741935,0
"368714",130,49,6,0,50,18,85,0.0461538461538462,0,0.36821178413189,0.140262091755214,0.36821178413189
"97225494",279,31,19,0,46,7,0,0.0681003584229391,0,0.755575467941059,0.025089605734767,0
"74980573",274,27,0,34,33,18,0,0,0.124087591240876,0.12043795620438,0.0656934306569343,0.43978102189781
"28936216",108,47,71,67,0,-15,0,0.635545267489712,0.453960905349794,0,-0.138888888888889,0
"15210231",129,44,68,175,42,30,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"85364545",88,25,9,0,0,5,0,0.102272727272727,0,0,0.0568181818181818,0.590909090909091
"50920966",113,22,0,0,43,4,35,0,0,0.119887832768855,0.0353982300884956,0.239775665537711
"55499138",80,54,29,0,25,-27,0,0.3625,0,0.3125,0.173765432098765,0
"45822824",329,21,69,91,33,10,25,0.209726443768997,0.276595744680851,0.407294832826748,0.0303951367781155,0.0759878419452888
"40529559",8,34,180,0,0,13,0,0.583333333333333,0,0,0.166666666666667,0
"25233722",47,25,56,23,51,5,0,0.440635671132125,0.314739765094375,0.12589590603775,0.106382978723404,0
"63335114",221,40,0,29,143,25,0,0,0.131221719457014,0.505656108597285,0.113122171945701,0
"34841197",22,25,0,10,51,3,0,0,0.438311688311688,0.175324675324675,0.136363636363636,0
"56717149",90,29,0,0,35,5,34,0,0,0.25,0.0555555555555556,0.25
"29203271",247,54,0,26,101,22,14,0,0.105263157894737,0.597753286349778,0.0890688259109312,0.0566801619433198
"68182480",218,37,22,123,112,13,13,0.100917431192661,0.557011795543906,0.222804718217562,0.0596330275229358,0.0596330275229358
"86532498",82,52,63,0,36,20,48,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"4323188",130,52,46,0,42,20,0,0.353846153846154,0,0.321804172111944,0.173115106140667,0
"56769885",203,26,0,0,0,13,13,0,0,0,0.0640394088669951,0.266982910661072
"31161674",260,45,0,0,210,-4,47,0,0,0.39017094017094,-0.0153846153846154,0.180769230769231
"29380580",203,25,33,137,35,14,105,0.16256157635468,0.426929392446634,0.170771756978654,0.0689655172413793,0.170771756978654
"79344542",282,38,88,0,141,12,0,0.312056737588652,0,0.494155503020751,0.0425531914893617,0
"57456248",259,24,17,16,36,13,35,0.0656370656370656,0.0617760617760618,0.416988416988417,0.0501930501930502,0.405405405405406
"17339155",190,30,40,36,143,10,0,0.210526315789474,0.189473684210526,0.535022742040286,0.0526315789473684,0
"43720826",282,28,0,0,51,9,0,0,0,0.180851063829787,0.0319148936170213,0.182295770948253
"65298737",286,20,169,0,44,3,9,0.5930906050303,0,0.153846153846154,0.0190784329882549,0.0364539439377596
"66382106",238,30,111,26,64,11,32,0.468461588771849,0.111189022358061,0.238147716976968,0.0477478903805159,0.134453781512605
"59232844",73,40,34,81,80,21,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"21508251",273,46,0,0,65,32,32,0,0,0.321123321123321,0.117216117216117,0.117216117216117
"99714179",70,45,49,0,25,7,0,0.582373113854595,0,0.16639231824417,0.1,0
"87662284",122,54,37,0,25,31,69,0.30327868852459,0,0.206520272549416,0.206520272549416,0.206520272549416
"39183727",115,41,170,35,27,20,37,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"32385973",46,37,16,32,52,24,0,0.347826086956522,0.355460130017296,0.142184052006918,0.142184052006918,0
"43678863",96,55,66,0,35,-173,44,1.24030970625798,0,0.657739995742869,-1.80208333333333,0.826873137505322
"22105637",169,52,59,0,81,-101,49,2.53922028739484e-30,0,0.947371415566682,-0.597633136094675,0.573101226700832
"36380026",117,45,17,91,35,24,55,0.145299145299145,0.388500388500388,0.155400155400155,0.155400155400155,0.155400155400155
"67151665",95,42,74,0,53,21,15,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"50026440",5,42,0,12,112,11,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"91535909",159,26,90,28,112,9,0,0.566037735849057,0.178884155842419,0.181496320994097,0.0612361083020813,0
"6047155",216,55,118,84,36,6,62,0.425347222222222,0.303819444444444,0.121527777777778,0.0277777777777778,0.121527777777778
"24350163",234,30,54,39,31,17,20,0.230769230769231,0.166666666666667,0.444444444444444,0.0726495726495727,0.0854700854700855
"64910002",21,30,48,33,53,4,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"41493277",230,22,57,0,64,2,17,0.247826086956522,0,0.458023221434679,0.0227067839330078,0.0739130434782609
"26521696",128,54,0,0,52,0,24,0,0,0.368055555555556,0,0.1875
"25408791",180,34,57,37,0,5,13,0.316666666666667,0.205555555555556,0,0.109224965706447,0.283984910836763
"38070491",137,31,145,35,61,13,37,0.413404114134041,0.255474452554745,0.118115461181155,0.0948905109489051,0.118115461181155
"99158153",272,45,40,24,0,6,0,0.147058823529412,0.0882352941176471,0,0.0220588235294118,0.693264342774147
"47962198",153,41,48,23,175,22,92,0.313725490196078,0.150326797385621,0.193335695036516,0.149276322345268,0.193335695036516
"65242512",89,21,54,0,51,3,0,0.563700136733845,0,0.0939500227889741,0.0337078651685393,0
"82053425",213,37,159,44,43,22,26,0.44089524948618,0.207379301021682,0.125970071281766,0.103689650510841,0.122065727699531
"33751453",29,23,0,0,64,13,0,0,0,0.104938271604938,0.104938271604938,0
"38379930",98,27,33,168,49,15,0,0.336734693877551,0.361622015061169,0.144648806024467,0.144648806024467,0
"94915977",179,35,0,0,78,24,51,0,0,0.210738671632526,0.134078212290503,0.210738671632526
"79203262",115,31,88,0,51,11,38,0.526391938710779,0,0.150397696774508,0.0956521739130435,0.150397696774508
"89100915",257,37,29,0,27,17,32,0.11284046692607,0,0.105058365758755,0.066147859922179,0.514279194888793
"36499619",118,55,127,25,0,-41,15,1.07453081275032,0.213360775686125,0,-0.427355911516582,0.127118644067797
"65636644",91,32,176,271,0,3,0,0.535295979740424,0.38235427124316,0,0.032967032967033,0
"34316702",90,48,0,0,64,-18,0,0,0,0.595061728395062,-0.2,0
"93924272",77,50,0,51,82,-1,28,0,0.478751358380988,0.191500543352395,-0.012987012987013,0.191500543352395
"79506133",74,31,81,61,67,10,64,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"92162509",104,26,61,37,27,1,183,0.433293269230769,0.309495192307692,0.123798076923077,0.00961538461538462,0.123798076923077
"35886183",111,44,28,0,37,19,0,0.252252252252252,0,0.333333333333333,0.26317984651318,0
"94122389",74,49,0,55,36,13,39,0,0.385802469135802,0.154320987654321,0.154320987654321,0.154320987654321
"84078513",85,32,0,25,141,5,0,0,0.294117647058824,0.397058823529412,0.0588235294117647,0
"89823693",92,54,0,0,97,0,25,0,0,0.283816425120773,0,0.271739130434783
"15821503",201,33,62,0,182,23,0,0.308457711442786,0,0.425879859959462,0.114427860696517,0
"85523146",239,32,0,0,35,12,35,0,0,0.146443514644351,0.0502092050209205,0.212459321245932
"97754963",109,37,87,39,36,14,22,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"66761122",233,34,60,0,53,9,0,0.257510729613734,0,0.552628093042971,0.0386266094420601,0
"5897686",93,37,0,169,64,24,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"89789522",236,47,123,39,27,23,158,0.479827643404307,0.165254237288136,0.114406779661017,0.0996686320043429,0.13709361240123
"68290003",214,43,73,0,42,15,0,0.341121495327103,0,0.437550478827737,0.0700934579439252,0
"54663237",192,43,74,52,31,5,0,0.385416666666667,0.270833333333333,0.305362654320988,0.0260416666666667,0
"19343188",91,45,82,55,35,32,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"64710859",95,39,34,24,51,24,0,0.357894736842105,0.252631578947368,0.18856400259909,0.18856400259909,0
"96192664",105,54,0,42,79,17,0,0,0.4,0.188095238095238,0.161904761904762,0
"91702076",86,34,30,0,42,6,0,0.348837209302326,0,0.430160780935975,0.0697674418604651,0
"11947368",258,27,0,0,27,18,0,0,0,0.104651162790698,0.0697674418604651,0.220643123743899
"82044444",53,21,0,92,0,4,6,0,0.660086186815747,0,0.0754716981132075,0.113207547169811
"39213591",143,38,115,220,44,21,53,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"82965527",68,38,0,52,210,8,0,0,0.451680672268908,0.180672268907563,0.117647058823529,0
"91754706",197,40,36,39,112,28,19,0.184626986545623,0.197969543147208,0.374703644909925,0.145257804720388,0.0974420206768564
"79872795",165,29,29,5,62,2,105,0.18012965475652,0.0310568370269863,0.375757575757576,0.0124227348107945,0.400633197648123
"53731745",233,32,0,37,48,20,8,0,0.158798283261803,0.56979547501722,0.0858369098712446,0.0343347639484979
"25715255",260,40,115,47,77,-5,57,0.445959760651841,0.180769230769231,0.199199705924618,-0.0251284032703073,0.199199705924618
"22415070",277,37,57,37,36,17,0,0.205776173285199,0.133574007220217,0.586932299327005,0.0613718411552347,0
"78118505",98,25,62,54,112,1,96,0.433035714285714,0.309311224489796,0.123724489795918,0.0102040816326531,0.123724489795918
"33904017",31,45,0,32,177,27,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"52074708",50,31,0,68,64,19,0,0,0.416666666666667,0.166666666666667,0.166666666666667,0
"877229",73,39,77,92,112,17,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"43266921",95,23,30,0,0,13,0,0.315789473684211,0,0,0.310753736192333,0
"13073570",203,44,42,0,77,25,57,0.206896551724138,0,0.305982333128459,0.127136212692837,0.282824408627406
"69383958",59,29,90,0,219,18,305,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"43294072",234,33,141,0,56,21,0,0.590350321831803,0,0.168671520523372,0.0897435897435897,0
"72377102",256,48,0,0,53,-6,216,0,0,0.20703125,-0.0307019779771615,0.379226283532717
"62789413",224,49,0,0,0,3,0,0,0,0,0.0133928571428571,0.196483686067019
"12925569",37,30,96,0,36,20,25,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"31874125",203,41,39,0,64,13,0,0.192118226600985,0,0.592607796630785,0.0640394088669951,0
"21601820",188,36,50,0,40,20,12,0.265957446808511,0,0.486669293406882,0.106382978723404,0.0638297872340425
"74653038",250,46,0,0,29,9,0,0,0,0.116,0.036,0.243061728395062
"79198919",174,28,44,0,56,9,0,0.252873563218391,0,0.54416773094934,0.0517241379310345,0
"51905100",72,35,78,0,0,-3,0,0.791666666666667,0,0,-0.0416666666666667,0
"31363673",223,43,21,121,0,7,0,0.0941704035874439,0.825056745834025,0,0.031390134529148,0
"12314078",6,55,44,0,112,-403,64,27.6052373197309,0,0.331196388045732,-67.1666666666667,40.1530724650631
"97772669",122,54,0,32,31,-13,35,0,-0.0769572916596601,0.254098360655738,0.384739117201048,0.286885245901639
"76851946",154,52,127,0,55,-1,0,0.665201396682878,0,0.190057541909394,-0.00649350649350649,0
"36417679",149,53,52,0,112,-44,38,0.348993288590604,0,0.751677852348993,-0.315477193290148,0.13764555852339
"89790535",142,30,68,0,0,7,0,0.47887323943662,0,0,0.0492957746478873,0.221830985915493
"59376322",81,34,73,0,173,16,28,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"58629120",8,49,30,0,51,-50,0,7.09875818757724,0,7.24452153103446e-06,-6.25,0
"94037952",218,47,52,96,43,6,20,0.238532110091743,0.442245416576568,0.196381500700566,0.0294572251050849,0.0933837475260382
"78150210",275,30,0,0,27,20,6,0,0,0.0981818181818182,0.0727272727272727,0.362828282828283
"24717189",313,21,122,161,25,1,0,0.389776357827476,0.514376996805112,0.0796248421814054,0.0038761241736611,0
"5894280",89,23,201,34,27,15,10,0.375540190146932,0.38692019590896,0.0625900316911553,0.0625900316911553,0.112359550561798
"52913137",306,36,0,0,64,-3,0,0,0,0.404865649963689,-0.00980392156862745,0
"36873127",53,50,0,90,64,-33,0,0,0.980458221024259,0.392183288409704,-0.622641509433962,0
"3157329",149,47,0,66,112,-21,0,0,0.442953020134228,0.687940701724577,-0.380893721858805,0
"29832804",77,28,0,0,35,19,0,0,0,0.197530864197531,0.197530864197531,0
"20025385",14,39,133,4,35,7,32,0.388888888888889,0.277777777777778,0.111111111111111,0.111111111111111,0.111111111111111
"96120552",16,35,98,33,173,22,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"74891402",192,29,0,106,40,15,0,0,0.479910714285714,0.191964285714286,0.078125,0
"53077628",241,52,0,7,112,13,0,0,0.029045643153527,0.66701244813278,0.0539419087136929,0
"86273780",285,37,18,0,31,2,29,0.0631578947368421,0,0.108771929824561,0.00701754385964912,0.642137751786875
"99038094",74,34,40,22,0,10,62,0.432098765432099,0.308641975308642,0,0.123456790123457,0.123456790123457
"37053922",245,27,119,23,31,11,0,0.673443856554968,0.0938775510204082,0.175434954228605,0.0448979591836735,0
"33701745",117,27,29,0,33,12,0,0.247863247863248,0,0.498338081671415,0.102564102564103,0
"74239830",213,21,148,116,150,11,0,0.374404451399757,0.499205935199675,0.0624007418999594,0.0516431924882629,0
"57002439",241,41,46,0,138,-5,0,0.190871369294606,0,0.678640950770964,-0.020746887966805,0
"39789671",251,49,0,74,0,34,0,0,0.294820717131474,0,0.135458167330677,0.196264325414392
"95417141",297,22,0,0,41,14,0,0,0,0.162738496071829,0.0471380471380471,0
"1482315",69,25,170,0,36,10,69,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"39974471",102,46,58,97,82,8,0,0.454611474219317,0.324722481585227,0.129888992634091,0.0784313725490196,0
"69516736",227,32,0,323,64,13,0,0,0.494808055380743,0.197923222152297,0.0572687224669604,0
"89108190",83,35,0,0,45,24,67,0,0,0.185185185185185,0.185185185185185,0.185185185185185
"68201028",50,30,126,0,25,3,0,0.613484224965706,0,0.175281207133059,0.06,0
"54195054",270,23,0,0,0,15,0,0,0,0,0.0555555555555556,0.0524691358024691
"10570376",243,30,57,203,64,10,0,0.234567901234568,0.508524397413286,0.203409758965314,0.0411522633744856,0
"79593486",35,43,185,22,0,-9,20,0.622398589065256,0.444570420760897,0,-0.257142857142857,0.177828168304359
"94107857",185,21,198,25,43,12,39,0.531201023508716,0.138333599872061,0.0885335039181193,0.0648648648648649,0.177067007836239
"30793083",237,37,0,0,64,20,33,0,0,0.331926863572433,0.0843881856540084,0.139240506329114
"69791249",270,39,0,0,43,2,38,0,0,0.159259259259259,0.00740740740740741,0.248148148148148
"44680159",194,51,0,0,43,-33,0,0,0,0.565164821178567,-0.170103092783505,0
"82154365",279,42,33,5,41,16,39,0.118279569892473,0.017921146953405,0.148084191493488,0.0695512790963643,0.140860572396245
"7884992",5,41,35,6,43,6,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"31869019",210,25,15,0,43,15,35,0.0714285714285714,0,0.429990277212499,0.0714285714285714,0.349992086103197
"88357642",298,23,23,65,0,3,4,0.0771812080536913,0.218120805369128,0,0.0201063656801715,0.0140032297318174
"33499554",95,25,0,0,51,7,40,0,0,0.24093567251462,0.0736842105263158,0.24093567251462
"94020444",227,43,18,0,51,4,34,0.079295154185022,0,0.495553923968021,0.0176211453744493,0.330369282645347
"75681311",64,44,0,47,36,-6,16,0,0.523619684499314,0.209447873799726,-0.09375,0.209447873799726
"3534333",159,43,34,138,44,8,16,0.213836477987421,0.453728661275831,0.181491464510332,0.050314465408805,0.10062893081761
"2452047",285,28,0,0,35,19,0,0,0,0.12280701754386,0.0666666666666667,0.205588044184535
"9604223",120,43,49,0,27,-4,24,0.408333333333333,0,0.304043647433934,-0.0597984945357031,0.270261019941275
"36720088",98,50,264,16,0,-24,11,0.957042076089695,0.163265306122449,0,-0.244897959183673,0.112244897959184
"40032926",94,43,24,0,173,24,0,0.25531914893617,0,0.296723141581298,0.296723141581298,0
"52046972",178,48,0,21,112,11,0,0,0.117977528089888,0.570224719101124,0.0617977528089888,0
"8448777",190,27,72,46,37,18,0,0.378947368421053,0.242105263157895,0.271864847303444,0.0947368421052632,0
"68068489",122,33,21,0,27,-1,0,0.172131147540984,0,0.788395785946961,-0.111761501389207,0
"84405823",247,31,57,0,0,9,31,0.230769230769231,0,0,0.0364372469635627,0.456052881491478
"90466708",131,32,0,50,36,17,35,0,0.381679389312977,0.168657525209688,0.129770992366412,0.168657525209688
"83770980",276,29,0,144,44,12,0,0,0.547101449275362,0.159420289855072,0.0434782608695652,0
"18654444",104,24,138,0,82,7,0,0.534900284900285,0,0.0891500474833808,0.0673076923076923,0
"36220699",252,37,208,34,82,3,0,0.6539780521262,0.134920634920635,0.186850872036057,0.0119047619047619,0
"18194685",2,41,29,0,47,20,4,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"44509649",316,29,50,75,56,9,0,0.158227848101266,0.237341772151899,0.563603688076262,0.0284810126582278,0
"61251452",158,33,0,108,40,14,10,0,0.497761927086822,0.199104770834729,0.0886075949367089,0.0632911392405063
"52668972",95,21,59,59,27,14,48,0.333333333333333,0.444444444444444,0.0555555555555556,0.0555555555555556,0.111111111111111
"52264868",108,31,31,208,82,0,33,0.287037037037037,0.396090534979424,0.15843621399177,0,0.15843621399177
"21949088",164,45,0,33,66,7,0,0,0.201219512195122,0.50609756097561,0.0426829268292683,0
"90811912",41,23,143,47,35,12,0,0.37037037037037,0.493827160493827,0.0617283950617284,0.0617283950617284,0
"89307023",36,34,38,55,0,21,0,0.475308641975309,0.339506172839506,0,0.135802469135802,0
"61299786",99,50,43,0,64,-49,28,0.434343434343434,0,0.646464646464647,-0.157968574635242,5.14304627097647e-39
"72473900",218,50,97,0,0,-68,0,0.444954128440367,0,0,-0.311926605504587,0.61697247706422
"12036587",104,22,0,33,32,12,0,0,0.317307692307692,0.35284468617802,0.132316757316757,0
"53161486",221,43,42,12,0,-10,26,0.190045248868778,0.0542986425339367,0,-0.0452488687782805,0.67091223953969
"53868719",74,30,109,31,35,13,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"6738699",174,44,94,0,0,25,0,0.540229885057471,0,0,0.14367816091954,0.0660919540229885
"38839610",98,50,210,0,63,32,14,0.496913580246914,0,0.141975308641975,0.141975308641975,0.141975308641975
"1278556",70,32,57,228,43,18,0,0.432098765432099,0.308641975308642,0.123456790123457,0.123456790123457,0
"66008603",111,40,0,0,64,2,0,0,0,0.377043710377044,0.018018018018018,0
"6356372",200,41,198,0,99,15,0,0.60181755829904,0,0.171947873799726,0.075,0
"50192191",187,36,55,84,143,16,0,0.294117647058824,0.434267983287591,0.173707193315036,0.0855614973262032,0
"90074051",5,55,64,0,140,-395,27,55.9760338210296,0,0.331916416896789,-79,23.6148892682469
"18666564",146,36,48,129,204,24,0,0.328767123287671,0.366048443166657,0.146419377266663,0.146419377266663,0
"52509491",50,53,0,135,31,-102,0,0,2.7,-0.179266010129561,-1.77073398987044,0
"92204920",72,48,0,0,33,14,0,0,0,0.197530864197531,0.197530864197531,0
