date_year,date_month,date,price
2011,1,201101,51700
2011,1,201101,36000
2011,1,201101,27000
2011,1,201101,29500
2011,1,201101,36000
2011,1,201101,37700
2011,1,201101,35950
2011,1,201101,45700
2011,1,201101,33000
2011,1,201101,34800
2011,1,201101,37000
2011,1,201101,40000
2011,1,201101,27000
2011,1,201101,37000
2011,1,201101,28500
2011,1,201101,37300
2011,1,201101,83000
2011,1,201101,72400
2011,1,201101,71500
2011,1,201101,71000
2011,1,201101,67500
2011,1,201101,74000
2011,1,201101,69800
2011,1,201101,75000
2011,1,201101,47900
2011,1,201101,22500
2011,1,201101,29850
2011,1,201101,23000
2011,1,201101,29000
2011,1,201101,30000
2011,1,201101,52800
2011,1,201101,50500
2011,1,201101,78000
2011,1,201101,41900
2011,1,201101,44200
2011,1,201101,63150
2011,1,201101,55850
2011,1,201101,34500
2011,1,201101,68000
2011,1,201101,69900
2011,1,201101,68500
2011,1,201101,68000
2011,1,201101,72000
2011,1,201101,70000
2011,1,201101,68000
2011,1,201101,62900
2011,1,201101,71000
2011,1,201101,68000
2011,1,201101,70000
2011,1,201101,30000
2011,1,201101,67500
2011,1,201101,14800
2011,1,201101,24000
2011,1,201101,29000
2011,1,201101,20000
2011,1,201101,20000
2011,1,201101,20500
2011,1,201101,22000
2011,1,201101,19000
2011,1,201101,22000
2011,1,201101,28500
2011,1,201101,37000
2011,1,201101,42950
2011,1,201101,60000
2011,1,201101,54700
2011,1,201101,58000
2011,1,201101,47000
2011,1,201101,46000
2011,1,201101,56000
2011,1,201101,52800
2011,1,201101,56000
2011,1,201101,32600
2010,12,201012,114500
2010,12,201012,114300
2010,12,201012,99000
2010,12,201012,92900
2010,12,201012,79500
2010,12,201012,93250
2010,12,201012,79500
2010,12,201012,93300
2010,12,201012,90000
2010,12,201012,68500
2010,12,201012,93000
2010,12,201012,79500
2010,12,201012,92800
2010,12,201012,93000
2010,12,201012,70000
2010,12,201012,93800
2010,12,201012,80600
2010,12,201012,81000
2010,12,201012,81500
2010,12,201012,99000
2010,12,201012,69000
2010,12,201012,69000
2010,12,201012,8000
2010,12,201012,98800
2010,12,201012,59983
2010,12,201012,112000
2010,12,201012,64300
2010,12,201012,88300
2010,12,201012,115000
2010,12,201012,66000
2010,12,201012,66000
2010,12,201012,66300
2010,12,201012,66000
2010,12,201012,63000
2010,12,201012,7800
2010,12,201012,77500
2010,12,201012,77500
2010,12,201012,87000
2010,12,201012,61000
2010,12,201012,7800
2010,12,201012,97900
2010,12,201012,77800
2010,12,201012,76000
2010,12,201012,67000
2010,12,201012,66000
2010,12,201012,69500
2010,12,201012,65000
2010,12,201012,57500
2010,12,201012,61100
2010,12,201012,42000
2010,12,201012,42200
2010,12,201012,52500
2010,12,201012,42500
2010,12,201012,52000
2010,12,201012,52500
2010,12,201012,51500
2010,12,201012,57000
2010,12,201012,61050
2010,12,201012,36800
2010,12,201012,49850
2010,12,201012,52000
2010,12,201012,28800
2010,12,201012,33000
2010,12,201012,51500
2010,12,201012,50000
2010,12,201012,41500
2010,12,201012,53750
2010,12,201012,42000
2010,12,201012,32000
2010,12,201012,33800
2010,12,201012,42500
2010,12,201012,43000
2010,12,201012,34000
2010,12,201012,34000
2010,12,201012,30000
2010,12,201012,31500
2010,12,201012,42500
2010,12,201012,31950
2010,12,201012,101000
2010,12,201012,102000
2010,12,201012,102700
2010,12,201012,89000
2010,12,201012,105000
2010,12,201012,50000
2010,12,201012,69000
2010,12,201012,50500
2010,12,201012,51000
2010,12,201012,51000
2010,12,201012,50800
2010,12,201012,82800
2010,12,201012,82000
2010,12,201012,51000
2010,12,201012,52200
2010,12,201012,20500
2010,12,201012,21600
2010,12,201012,26000
2010,12,201012,26000
2010,12,201012,34700
2010,12,201012,26900
2010,12,201012,66400
2010,12,201012,62500
2010,12,201012,68000
2010,12,201012,61000
2010,12,201012,65000
2010,12,201012,83000
2010,12,201012,57500
2010,12,201012,49800
2010,12,201012,24000
2010,12,201012,51000
2010,12,201012,22000
2010,12,201012,75000
2010,12,201012,73300
2010,12,201012,72000
2010,12,201012,71500
2010,12,201012,74000
2010,12,201012,79500
2010,12,201012,81000
2010,12,201012,77300
2010,12,201012,73000
2010,12,201012,46200
2010,12,201012,54000
2010,12,201012,53000
2010,12,201012,47000
2010,12,201012,69500
2010,12,201012,80500
2010,12,201012,80000
2010,12,201012,71900
2010,12,201012,22500
2010,12,201012,26000
2010,12,201012,42600
2010,12,201012,74000
2010,12,201012,45000
2010,12,201012,60000
2010,12,201012,55500
2010,12,201012,60000
2010,12,201012,59700
2010,12,201012,40000
2010,12,201012,48000
2010,12,201012,45500
2010,12,201012,47000
2010,12,201012,23900
2010,12,201012,53500
2010,12,201012,52900
2010,12,201012,54500
2010,12,201012,13400
2010,12,201012,30000
2010,12,201012,43800
2010,12,201012,28500
2010,12,201012,46800
2010,12,201012,33650
2010,12,201012,28500
2010,12,201012,29300
2010,12,201012,34200
2010,12,201012,46300
2010,12,201012,26800
2010,12,201012,46900
2010,12,201012,29500
2010,12,201012,33000
2010,12,201012,35000
2010,12,201012,46400
2010,12,201012,42700
2010,12,201012,41300
2010,12,201012,50800
2010,12,201012,50000
2010,12,201012,48000
2010,12,201012,50900
2010,12,201012,40300
2010,12,201012,45000
2010,12,201012,26600
2010,12,201012,26800
2010,12,201012,40500
2010,12,201012,27000
2010,12,201012,29000
2010,12,201012,34000
2010,12,201012,35000
2010,12,201012,30000
2010,12,201012,35800
2010,12,201012,28000
2010,12,201012,51500
2010,12,201012,81700
2010,12,201012,68000
2010,12,201012,68500
2010,12,201012,69500
2010,12,201012,69500
2010,12,201012,70000
2010,12,201012,69000
2010,12,201012,69000
2010,12,201012,69400
2010,12,201012,43500
2010,12,201012,46500
2010,12,201012,18000
2010,12,201012,19500
2010,12,201012,19300
2010,12,201012,23500
2010,12,201012,23400
2010,12,201012,50000
2010,12,201012,73500
2010,12,201012,41000
2010,12,201012,35000
2010,12,201012,33000
2010,12,201012,32000
2010,12,201012,31200
2010,12,201012,32500
2010,12,201012,68000
2010,12,201012,60000
2010,12,201012,69700
2010,12,201012,70000
2010,12,201012,65000
2010,12,201012,60500
2010,12,201012,68000
2010,12,201012,66500
2010,12,201012,67500
2010,12,201012,27500
2010,12,201012,66900
2010,12,201012,67500
2010,12,201012,68000
2010,12,201012,65500
2010,12,201012,23500
2010,12,201012,23900
2010,12,201012,21950
2010,12,201012,19800
2010,12,201012,20850
2010,12,201012,43000
2010,12,201012,26000
2010,12,201012,43900
2010,12,201012,29000
2010,12,201012,35000
2010,12,201012,29000
2010,12,201012,35000
2010,12,201012,54500
2010,12,201012,54900
2010,12,201012,53000
2010,12,201012,51800
2010,12,201012,52500
2010,12,201012,53500
2010,12,201012,58000
2010,12,201012,58000
2010,12,201012,54700
2010,12,201012,28935
2010,12,201012,28935
2010,12,201012,33000
2010,12,201012,29900
2010,11,201011,91500
2010,11,201011,68200
2010,11,201011,79000
2010,11,201011,91500
2010,11,201011,91000
2010,11,201011,79000
2010,11,201011,116000
2010,11,201011,116500
2010,11,201011,79000
2010,11,201011,79200
2010,11,201011,106500
2010,11,201011,80000
2010,11,201011,80000
2010,11,201011,80300
2010,11,201011,114500
2010,11,201011,80400
2010,11,201011,80500
2010,11,201011,113800
2010,11,201011,114000
2010,11,201011,64500
2010,11,201011,88500
2010,11,201011,65000
2010,11,201011,65000
2010,11,201011,111000
2010,11,201011,90500
2010,11,201011,74500
2010,11,201011,73800
2010,11,201011,78000
2010,11,201011,60000
2010,11,201011,98000
2010,11,201011,98500
2010,11,201011,79000
2010,11,201011,59700
2010,11,201011,78700
2010,11,201011,79000
2010,11,201011,60000
2010,11,201011,63000
2010,11,201011,66000
2010,11,201011,62000
2010,11,201011,62000
2010,11,201011,53000
2010,11,201011,50500
2010,11,201011,38600
2010,11,201011,41400
2010,11,201011,48000
2010,11,201011,41000
2010,11,201011,40000
2010,11,201011,31000
2010,11,201011,39500
2010,11,201011,49500
2010,11,201011,38500
2010,11,201011,32000
2010,11,201011,49900
2010,11,201011,33000
2010,11,201011,50000
2010,11,201011,41500
2010,11,201011,51000
2010,11,201011,51300
2010,11,201011,42000
2010,11,201011,31700
2010,11,201011,43000
2010,11,201011,50000
2010,11,201011,68000
2010,11,201011,85500
2010,11,201011,85800
2010,11,201011,67500
2010,11,201011,68000
2010,11,201011,70000
2010,11,201011,87000
2010,11,201011,100800
2010,11,201011,84000
2010,11,201011,51500
2010,11,201011,23000
2010,11,201011,33700
2010,11,201011,33900
2010,11,201011,22500
2010,11,201011,18100
2010,11,201011,19300
2010,11,201011,33750
2010,11,201011,62500
2010,11,201011,68000
2010,11,201011,64000
2010,11,201011,79250
2010,11,201011,80000
2010,11,201011,54000
2010,11,201011,54000
2010,11,201011,55000
2010,11,201011,51000
2010,11,201011,55000
2010,11,201011,46000
2010,11,201011,45000
2010,11,201011,44700
2010,11,201011,50000
2010,11,201011,17750
2010,11,201011,51000
2010,11,201011,50000
2010,11,201011,22500
2010,11,201011,18500
2010,11,201011,70000
2010,11,201011,73500
2010,11,201011,75500
2010,11,201011,78500
2010,11,201011,75000
2010,11,201011,69500
2010,11,201011,80650
2010,11,201011,80400
2010,11,201011,78300
2010,11,201011,33800
2010,11,201011,52500
2010,11,201011,65000
2010,11,201011,66000
2010,11,201011,70000
2010,11,201011,78000
2010,11,201011,67500
2010,11,201011,70500
2010,11,201011,78000
2010,11,201011,58200
2010,11,201011,22000
2010,11,201011,22600
2010,11,201011,22000
2010,11,201011,21000
2010,11,201011,22000
2010,11,201011,23700
2010,11,201011,25000
2010,11,201011,25000
2010,11,201011,57150
2010,11,201011,72000
2010,11,201011,44000
2010,11,201011,58700
2010,11,201011,59000
2010,11,201011,60000
2010,11,201011,37500
2010,11,201011,25000
2010,11,201011,25200
2010,11,201011,20000
2010,11,201011,52000
2010,11,201011,52000
2010,11,201011,49000
2010,11,201011,16500
2010,11,201011,29300
2010,11,201011,29000
2010,11,201011,58000
2010,11,201011,54800
2010,11,201011,59300
2010,11,201011,41500
2010,11,201011,46200
2010,11,201011,41000
2010,11,201011,47000
2010,11,201011,43000
2010,11,201011,48000
2010,11,201011,42000
2010,11,201011,33300
2010,11,201011,41000
2010,11,201011,30000
2010,11,201011,32500
2010,11,201011,40000
2010,11,201011,27700
2010,11,201011,27500
2010,11,201011,34500
2010,11,201011,28000
2010,11,201011,37000
2010,11,201011,27000
2010,11,201011,81000
2010,11,201011,68000
2010,11,201011,67500
2010,11,201011,68000
2010,11,201011,73000
2010,11,201011,67750
2010,11,201011,72000
2010,11,201011,74000
2010,11,201011,73300
2010,11,201011,71000
2010,11,201011,18000
2010,11,201011,20300
2010,11,201011,33800
2010,11,201011,34450
2010,11,201011,27000
2010,11,201011,41000
2010,11,201011,21000
2010,11,201011,20500
2010,11,201011,23200
2010,11,201011,23000
2010,11,201011,22900
2010,11,201011,23500
2010,11,201011,44700
2010,11,201011,34000
2010,11,201011,34400
2010,11,201011,33800
2010,11,201011,34000
2010,11,201011,29400
2010,11,201011,31500
2010,11,201011,64600
2010,11,201011,67600
2010,11,201011,65000
2010,11,201011,62500
2010,11,201011,30000
2010,11,201011,68000
2010,11,201011,70000
2010,11,201011,63000
2010,11,201011,67000
2010,11,201011,25000
2010,11,201011,26000
2010,11,201011,15500
2010,11,201011,16500
2010,11,201011,21000
2010,11,201011,17000
2010,11,201011,19700
2010,11,201011,19000
2010,11,201011,28900
2010,11,201011,29400
2010,11,201011,29000
2010,11,201011,42700
2010,11,201011,28500
2010,11,201011,35000
2010,11,201011,40000
2010,11,201011,51000
2010,11,201011,52000
2010,11,201011,54000
2010,11,201011,40000
2010,11,201011,52000
2010,11,201011,52000
2010,11,201011,53000
2010,11,201011,31000
2010,11,201011,33800
2010,10,201010,77500
2010,10,201010,98000
2010,10,201010,91500
2010,10,201010,116000
2010,10,201010,113000
2010,10,201010,77900
2010,10,201010,77000
2010,10,201010,113000
2010,10,201010,113200
2010,10,201010,77500
2010,10,201010,90200
2010,10,201010,78000
2010,10,201010,66000
2010,10,201010,107000
2010,10,201010,65000
2010,10,201010,64500
2010,10,201010,88500
2010,10,201010,63300
2010,10,201010,97000
2010,10,201010,99000
2010,10,201010,58500
2010,10,201010,72000
2010,10,201010,72000
2010,10,201010,58500
2010,10,201010,58000
2010,10,201010,97000
2010,10,201010,72000
2010,10,201010,72200
2010,10,201010,73000
2010,10,201010,72500
2010,10,201010,65500
2010,10,201010,62000
2010,10,201010,50000
2010,10,201010,57000
2010,10,201010,37950
2010,10,201010,41000
2010,10,201010,39500
2010,10,201010,30500
2010,10,201010,40500
2010,10,201010,41300
2010,10,201010,39900
2010,10,201010,37000
2010,10,201010,31500
2010,10,201010,49250
2010,10,201010,49000
2010,10,201010,67000
2010,10,201010,50000
2010,10,201010,49800
2010,10,201010,85000
2010,10,201010,50000
2010,10,201010,67250
2010,10,201010,67800
2010,10,201010,85750
2010,10,201010,50000
2010,10,201010,82700
2010,10,201010,48500
2010,10,201010,49200
2010,10,201010,49700
2010,10,201010,50800
2010,10,201010,81000
2010,10,201010,18000
2010,10,201010,24000
2010,10,201010,33950
2010,10,201010,66000
2010,10,201010,61000
2010,10,201010,82000
2010,10,201010,54000
2010,10,201010,18900
2010,10,201010,19000
2010,10,201010,19000
2010,10,201010,23900
2010,10,201010,51000
2010,10,201010,72000
2010,10,201010,78000
2010,10,201010,68000
2010,10,201010,77500
2010,10,201010,82700
2010,10,201010,83000
2010,10,201010,70000
2010,10,201010,85500
2010,10,201010,80500
2010,10,201010,70000
2010,10,201010,44800
2010,10,201010,67500
2010,10,201010,62500
2010,10,201010,71200
2010,10,201010,69000
2010,10,201010,14500
2010,10,201010,67000
2010,10,201010,21000
2010,10,201010,22000
2010,10,201010,23800
2010,10,201010,23000
2010,10,201010,22000
2010,10,201010,72000
2010,10,201010,59900
2010,10,201010,60000
2010,10,201010,31500
2010,10,201010,25100
2010,10,201010,28500
2010,10,201010,28950
2010,10,201010,44800
2010,10,201010,32500
2010,10,201010,43400
2010,10,201010,28000
2010,10,201010,29700
2010,10,201010,41500
2010,10,201010,42500
2010,10,201010,43000
2010,10,201010,44500
2010,10,201010,58500
2010,10,201010,40000
2010,10,201010,46000
2010,10,201010,35000
2010,10,201010,34000
2010,10,201010,40000
2010,10,201010,34000
2010,10,201010,79500
2010,10,201010,32000
2010,10,201010,64000
2010,10,201010,15000
2010,10,201010,68000
2010,10,201010,42750
2010,10,201010,34700
2010,10,201010,38000
2010,10,201010,19000
2010,10,201010,27500
2010,10,201010,48000
2010,10,201010,43000
2010,10,201010,33600
2010,10,201010,25000
2010,10,201010,67800
2010,10,201010,67000
2010,10,201010,64800
2010,10,201010,63900
2010,10,201010,64400
2010,10,201010,25000
2010,10,201010,32000
2010,10,201010,65900
2010,10,201010,66400
2010,10,201010,14700
2010,10,201010,14700
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,35000
2010,10,201010,21000
2010,10,201010,20500
2010,10,201010,20300
2010,10,201010,17500
2010,10,201010,19000
2010,10,201010,18400
2010,10,201010,19000
2010,10,201010,42200
2010,10,201010,44950
2010,10,201010,25000
2010,10,201010,35000
2010,10,201010,50000
2010,10,201010,50900
2010,10,201010,51000
2010,10,201010,52500
2010,10,201010,29900
2010,10,201010,31500
2010,10,201010,25077
2010,10,201010,30864
2010,10,201010,30864
2010,10,201010,25077
2010,10,201010,25077
2010,9,201009,76000
2010,9,201009,89300
2010,9,201009,64200
2010,9,201009,89850
2010,9,201009,92000
2010,9,201009,77000
2010,9,201009,100000
2010,9,201009,60600
2010,9,201009,77500
2010,9,201009,92000
2010,9,201009,78000
2010,9,201009,64500
2010,9,201009,115000
2010,9,201009,66500
2010,9,201009,110000
2010,9,201009,112000
2010,9,201009,97000
2010,9,201009,73000
2010,9,201009,97000
2010,9,201009,71000
2010,9,201009,72200
2010,9,201009,71750
2010,9,201009,97000
2010,9,201009,98700
2010,9,201009,59200
2010,9,201009,99000
2010,9,201009,61800
2010,9,201009,61900
2010,9,201009,60750
2010,9,201009,39500
2010,9,201009,58000
2010,9,201009,39000
2010,9,201009,41000
2010,9,201009,36000
2010,9,201009,25000
2010,9,201009,29000
2010,9,201009,84800
2010,9,201009,67800
2010,9,201009,85000
2010,9,201009,67000
2010,9,201009,48000
2010,9,201009,48750
2010,9,201009,67800
2010,9,201009,48900
2010,9,201009,68000
2010,9,201009,47800
2010,9,201009,48000
2010,9,201009,47000
2010,9,201009,49700
2010,9,201009,20000
2010,9,201009,25000
2010,9,201009,25000
2010,9,201009,24800
2010,9,201009,38000
2010,9,201009,32000
2010,9,201009,37700
2010,9,201009,35800
2010,9,201009,34000
2010,9,201009,39200
2010,9,201009,55300
2010,9,201009,51000
2010,9,201009,20000
2010,9,201009,23800
2010,9,201009,17000
2010,9,201009,68000
2010,9,201009,42000
2010,9,201009,64000
2010,9,201009,20000
2010,9,201009,20200
2010,9,201009,22500
2010,9,201009,23000
2010,9,201009,44000
2010,9,201009,50000
2010,9,201009,32000
2010,9,201009,45130
2010,9,201009,44100
2010,9,201009,28000
2010,9,201009,29500
2010,9,201009,30000
2010,9,201009,44800
2010,9,201009,34500
2010,9,201009,35000
2010,9,201009,45000
2010,9,201009,67000
2010,9,201009,64900
2010,9,201009,14000
2010,9,201009,70000
2010,9,201009,68000
2010,9,201009,42800
2010,9,201009,50000
2010,9,201009,52500
2010,9,201009,33500
2010,9,201009,65500
2010,9,201009,69000
2010,9,201009,20300
2010,9,201009,14900
2010,9,201009,20000
2010,9,201009,17500
2010,9,201009,19200
2010,9,201009,18300
2010,9,201009,41000
2010,9,201009,26500
2010,9,201009,26000
2010,9,201009,42000
2010,9,201009,52300
2010,9,201009,44450
2010,9,201009,53000
2010,8,201008,91500
2010,8,201008,75500
2010,8,201008,65000
2010,8,201008,117000
2010,8,201008,75000
2010,8,201008,76500
2010,8,201008,116700
2010,8,201008,77000
2010,8,201008,89000
2010,8,201008,89000
2010,8,201008,110000
2010,8,201008,70000
2010,8,201008,70000
2010,8,201008,72000
2010,8,201008,71700
2010,8,201008,70800
2010,8,201008,71800
2010,8,201008,60000
2010,8,201008,60000
2010,8,201008,62000
2010,8,201008,62000
2010,8,201008,50700
2010,8,201008,50000
2010,8,201008,31000
2010,8,201008,30000
2010,8,201008,28900
2010,8,201008,67000
2010,8,201008,13200
2010,8,201008,66800
2010,8,201008,96900
2010,8,201008,100700
2010,8,201008,100100
2010,8,201008,99900
2010,8,201008,48000
2010,8,201008,47700
2010,8,201008,24800
2010,8,201008,24400
2010,8,201008,24500
2010,8,201008,24770
2010,8,201008,26000
2010,8,201008,28000
2010,8,201008,41000
2010,8,201008,65000
2010,8,201008,64500
2010,8,201008,23000
2010,8,201008,24000
2010,8,201008,70000
2010,8,201008,32000
2010,8,201008,51000
2010,8,201008,36300
2010,8,201008,28000
2010,8,201008,35000
2010,8,201008,31500
2010,8,201008,42000
2010,8,201008,36000
2010,8,201008,33700
2010,8,201008,34500
2010,8,201008,82500
2010,8,201008,69500
2010,8,201008,69000
2010,8,201008,65000
2010,8,201008,67800
2010,8,201008,14200
2010,8,201008,39900
2010,8,201008,33500
2010,8,201008,19950
2010,8,201008,20500
2010,8,201008,42600
2010,8,201008,67000
2010,8,201008,64800
2010,8,201008,65000
2010,8,201008,62000
2010,8,201008,20000
2010,8,201008,19000
2010,8,201008,18400
2010,8,201008,27600
2010,8,201008,52500
2010,8,201008,50000
2010,8,201008,34336
2010,8,201008,27000
2010,7,201007,114000
2010,7,201007,95000
2010,7,201007,116500
2010,7,201007,95000
2010,7,201007,89900
2010,7,201007,76000
2010,7,201007,87200
2010,7,201007,96700
2010,7,201007,71800
2010,7,201007,58000
2010,7,201007,58000
2010,7,201007,61000
2010,7,201007,60000
2010,7,201007,62000
2010,7,201007,50000
2010,7,201007,50500
2010,7,201007,38750
2010,7,201007,27200
2010,7,201007,31000
2010,7,201007,50000
2010,7,201007,82000
2010,7,201007,49500
2010,7,201007,23200
2010,7,201007,25000
2010,7,201007,24000
2010,7,201007,24500
2010,7,201007,33000
2010,7,201007,30000
2010,7,201007,55000
2010,7,201007,18500
2010,7,201007,21000
2010,7,201007,22900
2010,7,201007,24800
2010,7,201007,25400
2010,7,201007,66000
2010,7,201007,62000
2010,7,201007,68800
2010,7,201007,78000
2010,7,201007,52500
2010,7,201007,68300
2010,7,201007,56300
2010,7,201007,21000
2010,7,201007,22000
2010,7,201007,21800
2010,7,201007,44000
2010,7,201007,45500
2010,7,201007,47900
2010,7,201007,51200
2010,7,201007,50000
2010,7,201007,33000
2010,7,201007,45250
2010,7,201007,46000
2010,7,201007,34900
2010,7,201007,29600
2010,7,201007,34000
2010,7,201007,31000
2010,7,201007,32000
2010,7,201007,55500
2010,7,201007,42900
2010,7,201007,40000
2010,7,201007,64000
2010,7,201007,69400
2010,7,201007,32000
2010,7,201007,19750
2010,7,201007,19600
2010,7,201007,19800
2010,7,201007,28000
2010,7,201007,69500
2010,7,201007,33000
2010,7,201007,34000
2010,7,201007,34500
2010,7,201007,65000
2010,7,201007,62600
2010,7,201007,67750
2010,7,201007,20001
2010,7,201007,18000
2010,7,201007,21000
2010,7,201007,22000
2010,7,201007,18300
2010,7,201007,19500
2010,7,201007,17700
2010,7,201007,17700
2010,7,201007,33950
2010,7,201007,42000
2010,7,201007,55000
2010,7,201007,41000
2010,6,201006,117800
2010,6,201006,61500
2010,6,201006,65000
2010,6,201006,90000
2010,6,201006,80000
2010,6,201006,117300
2010,6,201006,90000
2010,6,201006,120000
2010,6,201006,75000
2010,6,201006,64900
2010,6,201006,67500
2010,6,201006,60000
2010,6,201006,75000
2010,6,201006,70500
2010,6,201006,96600
2010,6,201006,60000
2010,6,201006,72000
2010,6,201006,62200
2010,6,201006,60800
2010,6,201006,57800
2010,6,201006,48000
2010,6,201006,39000
2010,6,201006,33000
2010,6,201006,38200
2010,6,201006,36000
2010,6,201006,40650
2010,6,201006,82000
2010,6,201006,81000
2010,6,201006,48000
2010,6,201006,65000
2010,6,201006,53500
2010,6,201006,35000
2010,6,201006,24500
2010,6,201006,24000
2010,6,201006,23900
2010,6,201006,24300
2010,6,201006,22500
2010,6,201006,34000
2010,6,201006,25300
2010,6,201006,17900
2010,6,201006,52800
2010,6,201006,53500
2010,6,201006,50950
2010,6,201006,26500
2010,6,201006,23900
2010,6,201006,20500
2010,6,201006,16750
2010,6,201006,83000
2010,6,201006,70500
2010,6,201006,68000
2010,6,201006,67500
2010,6,201006,18400
2010,6,201006,16000
2010,6,201006,22700
2010,6,201006,19500
2010,6,201006,23000
2010,6,201006,45000
2010,6,201006,35000
2010,6,201006,53000
2010,6,201006,28600
2010,6,201006,29200
2010,6,201006,28000
2010,6,201006,44500
2010,6,201006,35500
2010,6,201006,29500
2010,6,201006,42900
2010,6,201006,45500
2010,6,201006,26800
2010,6,201006,19000
2010,6,201006,51000
2010,6,201006,63500
2010,6,201006,67000
2010,6,201006,66000
2010,6,201006,62000
2010,6,201006,13800
2010,6,201006,13800
2010,6,201006,11250
2010,6,201006,11250
2010,6,201006,19500
2010,6,201006,20000
2010,6,201006,17000
2010,6,201006,18300
2010,6,201006,18300
2010,6,201006,18700
2010,6,201006,28500
2010,6,201006,57000
2010,6,201006,26000
2010,6,201006,53000
2010,6,201006,51000
2010,6,201006,31400
2010,6,201006,52000
2010,6,201006,25077
2010,5,201005,89700
2010,5,201005,75000
2010,5,201005,64500
2010,5,201005,73500
2010,5,201005,91000
2010,5,201005,90000
2010,5,201005,89500
2010,5,201005,104000
2010,5,201005,11000
2010,5,201005,108000
2010,5,201005,67500
2010,5,201005,69800
2010,5,201005,70000
2010,5,201005,70500
2010,5,201005,98500
2010,5,201005,58700
2010,5,201005,61800
2010,5,201005,42000
2010,5,201005,31050
2010,5,201005,32000
2010,5,201005,39000
2010,5,201005,50000
2010,5,201005,50400
2010,5,201005,50000
2010,5,201005,49200
2010,5,201005,24800
2010,5,201005,23500
2010,5,201005,24000
2010,5,201005,35500
2010,5,201005,67000
2010,5,201005,51600
2010,5,201005,18500
2010,5,201005,68700
2010,5,201005,69500
2010,5,201005,68500
2010,5,201005,64800
2010,5,201005,80000
2010,5,201005,69100
2010,5,201005,39000
2010,5,201005,40000
2010,5,201005,60000
2010,5,201005,62500
2010,5,201005,70800
2010,5,201005,23000
2010,5,201005,23000
2010,5,201005,54500
2010,5,201005,46800
2010,5,201005,52000
2010,5,201005,47700
2010,5,201005,34050
2010,5,201005,44900
2010,5,201005,28000
2010,5,201005,59800
2010,5,201005,36900
2010,5,201005,80000
2010,5,201005,47000
2010,5,201005,13300
2010,5,201005,14200
2010,5,201005,44000
2010,5,201005,28500
2010,5,201005,57000
2010,5,201005,37500
2010,5,201005,32500
2010,5,201005,17000
2010,5,201005,63000
2010,5,201005,64800
2010,5,201005,26000
2010,5,201005,19800
2010,5,201005,20000
2010,5,201005,20000
2010,5,201005,16000
2010,5,201005,27000
2010,5,201005,36000
2010,5,201005,55000
2010,5,201005,48000
2010,5,201005,51000
2010,5,201005,27800
2010,5,201005,31800
2010,4,201004,80300
2010,4,201004,127000
2010,4,201004,95000
2010,4,201004,67500
2010,4,201004,115000
2010,4,201004,67750
2010,4,201004,10000
2010,4,201004,66000
2010,4,201004,76000
2010,4,201004,75000
2010,4,201004,100000
2010,4,201004,72700
2010,4,201004,38000
2010,4,201004,42600
2010,4,201004,59000
2010,4,201004,29400
2010,4,201004,32800
2010,4,201004,40800
2010,4,201004,67500
2010,4,201004,55000
2010,4,201004,25000
2010,4,201004,35500
2010,4,201004,35000
2010,4,201004,34000
2010,4,201004,29700
2010,4,201004,20000
2010,4,201004,26500
2010,4,201004,21000
2010,4,201004,23700
2010,4,201004,23500
2010,4,201004,21000
2010,4,201004,48500
2010,4,201004,18000
2010,4,201004,59000
2010,4,201004,14700
2010,4,201004,58000
2010,4,201004,21500
2010,4,201004,23000
2010,4,201004,22000
2010,4,201004,22700
2010,4,201004,58000
2010,4,201004,59800
2010,4,201004,59000
2010,4,201004,50000
2010,4,201004,56000
2010,4,201004,34700
2010,4,201004,33000
2010,4,201004,42800
2010,4,201004,58400
2010,4,201004,46000
2010,4,201004,51000
2010,4,201004,44500
2010,4,201004,41500
2010,4,201004,38000
2010,4,201004,38000
2010,4,201004,27800
2010,4,201004,41000
2010,4,201004,72050
2010,4,201004,67000
2010,4,201004,67000
2010,4,201004,38500
2010,4,201004,20200
2010,4,201004,22900
2010,4,201004,28600
2010,4,201004,32500
2010,4,201004,66400
2010,4,201004,67500
2010,4,201004,62500
2010,4,201004,70000
2010,4,201004,24000
2010,4,201004,24000
2010,4,201004,19700
2010,4,201004,19500
2010,4,201004,19000
2010,4,201004,19300
2010,4,201004,16250
2010,4,201004,16700
2010,4,201004,18500
2010,4,201004,16700
2010,4,201004,18000
2010,4,201004,17000
2010,4,201004,31000
2010,4,201004,34900
2010,4,201004,50000
2010,4,201004,32000
2010,4,201004,52800
2010,3,201003,99700
2010,3,201003,98000
2010,3,201003,82500
2010,3,201003,83000
2010,3,201003,113000
2010,3,201003,81000
2010,3,201003,127000
2010,3,201003,97000
2010,3,201003,79000
2010,3,201003,81500
2010,3,201003,97000
2010,3,201003,71000
2010,3,201003,70700
2010,3,201003,82000
2010,3,201003,82300
2010,3,201003,72500
2010,3,201003,82000
2010,3,201003,79500
2010,3,201003,107000
2010,3,201003,77000
2010,3,201003,103000
2010,3,201003,67500
2010,3,201003,69000
2010,3,201003,65000
2010,3,201003,56000
2010,3,201003,54000
2010,3,201003,53000
2010,3,201003,54500
2010,3,201003,43000
2010,3,201003,35800
2010,3,201003,35000
